gpa,internships,projects,certifications,soft_skills_score,networking_score,career_readiness
6.07,2,2,1,7.06,7.32,1
8.28,4,2,3,4.24,5.32,1
8.1,0,3,0,6.85,3.4,0
6.95,4,1,1,6.07,4.85,1
7.33,0,4,1,5.05,2.28,0
5.55,1,5,4,4.43,5.79,1
7.17,2,2,3,5.77,4.02,1
7.51,1,5,2,5.67,5.22,1
7.67,2,4,1,3.41,4.83,1
7.88,2,4,4,6.7,4.23,1
7.74,3,6,0,7.81,5.45,1
7.24,0,2,0,7.22,4.75,0
7.79,0,5,4,6.13,3.74,1
8.5,0,1,4,4.6,2.8,0
7.4,1,3,1,5.76,5.71,1
7.82,0,3,0,5.24,2.59,0
7.31,1,1,3,5.75,8.59,1
6.85,3,4,0,7.37,7.57,1
8.02,4,3,2,5.28,1.82,1
6.94,3,3,3,1.83,6.26,1
7.89,0,3,2,7.1,7.28,1
7.53,1,1,1,6.29,3.83,0
7.2,0,1,3,5.8,5.7,0
7.17,1,1,4,3.15,4.75,0
6.99,1,6,3,3.84,6.36,1
5.85,4,4,1,4.07,4.11,1
7.88,2,3,5,4.33,7.03,1
7.73,0,3,1,4.52,4.71,0
8.35,2,3,0,3.14,4.37,1
6.97,4,2,0,9.8,6.3,1
9.4,0,1,1,8.5,6.8,1
7.12,3,3,0,6.05,1.0,1
6.62,0,2,3,5.43,1.0,0
6.51,0,5,0,9.15,5.68,1
5.77,3,2,1,8.75,3.68,1
9.03,0,3,4,4.02,2.36,1
8.87,2,2,0,6.0,4.25,1
8.1,0,4,2,5.14,10.0,1
6.6,2,6,4,4.96,2.34,1
9.31,2,2,0,5.17,6.77,1
7.15,3,0,1,5.33,3.48,0
7.23,3,3,0,5.92,2.1,1
8.94,2,1,2,5.93,3.78,1
8.16,1,1,1,8.38,2.16,1
9.7,0,3,4,3.89,1.86,1
7.75,2,1,2,7.43,3.55,1
7.1,1,1,2,3.35,2.82,0
6.89,0,2,4,5.97,4.71,0
5.65,4,3,0,7.59,5.34,1
7.22,1,5,3,6.64,3.42,1
8.64,0,2,3,4.87,6.26,1
8.1,3,2,2,6.07,3.67,1
7.52,1,4,2,8.8,4.69,1
6.51,2,4,0,4.32,1.0,0
7.73,0,2,3,6.63,5.16,1
8.51,1,3,2,7.43,9.5,1
7.93,2,3,3,4.72,6.59,1
7.67,0,2,4,8.97,4.65,1
6.7,2,1,2,9.65,2.68,1
8.37,0,4,5,7.69,8.26,1
5.0,0,2,0,7.69,4.68,0
7.88,0,2,0,2.04,3.65,0
10.0,0,3,1,2.86,3.7,1
5.99,0,1,1,5.33,9.15,0
7.26,2,2,2,4.18,4.76,1
7.49,1,2,1,6.75,5.9,1
7.04,0,5,2,1.0,4.59,0
8.54,1,4,4,6.74,4.87,1
7.97,0,2,3,5.15,4.15,0
7.65,1,2,1,4.42,7.84,1
8.3,3,6,5,9.31,5.09,2
7.52,2,3,3,4.88,2.18,1
10.0,2,4,3,2.27,5.79,1
7.65,0,0,1,6.41,4.77,0
7.7,0,1,2,6.26,5.76,0
5.79,2,2,0,5.15,4.34,0
6.96,1,5,1,10.0,3.92,1
8.65,2,5,0,5.92,6.79,1
6.16,4,1,3,7.53,8.72,1
5.34,1,4,0,6.15,1.28,0
7.53,3,5,1,8.04,5.16,1
8.87,1,5,2,4.84,3.92,1
7.54,0,3,1,3.37,3.18,0
7.16,0,2,1,7.03,1.0,0
5.64,2,6,4,6.1,5.72,1
7.95,0,2,4,7.09,4.03,1
8.16,2,2,4,4.27,3.91,1
5.72,2,1,3,6.46,7.41,1
8.63,1,3,1,2.31,4.12,0
8.27,1,1,0,4.54,4.04,0
8.63,2,3,2,4.09,2.33,1
8.08,1,6,4,6.49,3.18,1
8.15,3,3,1,4.53,7.93,1
8.02,0,6,1,2.75,6.22,1
8.37,4,5,3,4.36,7.58,2
5.68,0,4,2,6.7,3.32,0
6.0,0,3,1,5.76,5.72,0
6.76,2,5,4,4.01,7.1,1
7.37,0,3,2,7.18,6.16,1
7.89,0,1,4,8.63,8.16,1
7.82,0,5,1,7.32,5.8,1
8.62,2,3,1,1.0,5.0,1
8.65,1,5,0,5.97,1.0,1
6.63,0,2,1,5.22,5.83,0
7.74,1,2,0,1.43,6.2,0
6.65,0,4,0,2.92,7.3,0
7.31,4,3,1,7.1,3.41,1
7.82,0,2,2,5.87,4.93,0
5.0,1,5,1,5.66,1.82,0
9.91,1,3,0,4.2,1.77,1
8.07,1,0,2,7.66,6.03,1
6.9,4,4,0,3.04,7.53,1
9.43,1,0,0,3.72,7.6,0
7.15,2,3,5,4.86,5.88,1
7.63,1,1,2,2.45,9.09,0
7.01,2,2,3,3.74,4.21,0
9.15,1,6,0,7.62,6.8,1
7.4,0,1,2,3.81,2.36,0
7.65,0,4,0,7.06,1.0,0
8.7,0,3,1,6.77,4.04,1
8.09,4,1,3,5.16,4.76,1
7.45,2,6,4,2.66,5.47,1
8.61,0,1,2,5.63,4.63,0
10.0,1,3,1,1.28,5.72,1
7.82,2,4,3,4.44,8.48,1
7.62,1,4,2,5.99,6.48,1
7.67,1,2,2,7.24,3.47,1
8.81,2,5,2,5.2,1.0,1
6.9,0,6,2,4.28,2.85,1
7.22,1,3,1,4.12,7.69,1
5.96,0,3,2,4.56,3.99,0
6.32,0,2,0,6.75,6.36,0
6.98,2,2,2,6.2,6.28,1
7.44,2,3,2,5.46,4.89,1
9.27,4,1,1,6.76,4.83,1
8.04,0,4,1,5.5,3.67,1
6.59,2,1,2,2.83,9.45,0
6.77,4,0,2,3.28,3.09,0
8.87,2,2,0,6.7,7.24,1
8.63,4,0,1,2.75,6.66,1
7.53,4,3,0,4.74,6.23,1
7.06,3,3,1,5.27,4.76,1
8.62,4,1,2,3.43,2.04,1
6.51,2,2,1,2.16,2.7,0
7.89,1,0,1,3.15,3.45,0
9.77,3,3,1,1.88,5.74,1
7.71,3,2,1,6.72,6.78,1
6.72,0,4,0,6.29,5.63,0
7.91,1,3,5,3.98,5.52,1
7.03,0,2,2,2.77,7.08,0
6.11,3,0,2,7.83,1.0,0
8.2,0,2,0,6.38,1.0,0
8.62,1,2,4,4.26,1.9,1
7.19,1,2,2,7.87,6.85,1
7.12,0,6,1,5.78,1.0,1
6.54,4,1,3,6.14,4.98,1
7.35,1,2,1,3.42,3.18,0
6.94,0,5,4,2.47,5.31,1
6.49,0,5,0,2.36,4.72,0
9.39,2,3,3,9.67,5.5,2
7.97,2,3,5,3.84,4.2,1
8.07,1,0,2,5.63,6.41,0
8.38,1,4,4,6.42,7.93,1
8.27,3,3,0,5.46,7.53,1
7.09,2,3,2,5.19,4.28,1
7.77,2,2,1,5.15,3.27,1
7.23,1,2,1,6.46,5.39,1
7.94,4,4,2,3.42,8.95,1
7.84,2,1,2,4.62,4.89,1
7.12,1,3,2,1.0,6.68,0
6.17,4,0,1,1.77,6.57,0
7.65,3,4,1,2.9,6.54,1
7.3,2,1,1,7.21,7.55,1
5.61,2,5,2,4.95,2.37,1
8.01,1,3,0,6.89,3.07,1
8.47,1,3,1,6.27,5.1,1
10.0,0,2,5,6.02,7.46,1
7.11,1,3,5,3.61,7.46,1
6.96,1,2,2,5.65,4.91,0
6.39,1,2,1,6.01,7.0,0
7.71,4,1,2,9.9,4.16,1
7.7,0,2,2,4.81,3.35,0
6.69,3,4,0,6.96,2.34,1
7.33,0,2,5,5.25,4.73,1
5.52,0,4,1,4.1,4.31,0
8.43,0,5,1,7.24,7.01,1
6.73,1,3,2,9.28,6.13,1
7.47,1,0,4,6.02,5.11,0
6.07,1,3,3,4.13,5.12,0
6.92,2,5,1,6.43,4.16,1
7.22,1,2,3,6.06,1.44,0
7.49,0,2,4,9.93,2.64,1
7.98,1,2,3,6.98,6.57,1
8.94,0,2,0,3.63,4.72,0
8.23,0,0,2,8.05,2.38,0
8.46,0,2,3,7.05,7.73,1
8.95,2,3,0,7.37,8.4,1
8.07,2,3,2,6.39,7.41,1
7.46,3,2,2,7.52,5.85,1
8.51,2,6,2,6.38,5.57,2
8.57,1,2,0,4.99,4.95,1
8.15,1,1,1,5.77,5.33,0
6.05,0,1,2,5.27,6.26,0
6.66,2,2,1,6.18,6.41,1
7.23,0,3,1,5.66,5.91,0
8.28,0,0,1,4.87,1.0,0
7.48,4,5,0,5.14,7.3,1
8.64,0,5,2,5.49,5.4,1
8.82,0,2,5,1.94,2.29,0
8.7,4,4,1,7.55,5.4,2
8.71,1,3,1,6.2,5.6,1
6.46,1,5,1,4.28,1.86,0
7.98,0,2,2,6.68,3.71,0
6.89,1,3,2,4.48,2.79,0
5.85,4,0,4,4.48,3.05,0
7.21,2,0,2,6.25,6.14,1
8.82,1,5,1,8.36,3.76,1
7.96,1,2,1,6.06,5.19,1
9.52,1,2,2,3.95,6.48,1
7.68,2,2,1,4.8,4.13,1
9.95,0,5,1,7.2,6.56,1
7.68,0,2,1,6.31,7.71,1
7.52,2,1,2,7.42,6.69,1
6.22,3,3,2,6.29,6.2,1
8.61,3,1,3,7.04,6.71,1
7.0,3,2,1,9.53,5.79,1
6.85,1,4,4,2.8,6.7,1
8.78,2,6,2,10.0,2.65,2
8.66,4,4,3,7.37,4.85,2
8.63,0,1,2,10.0,5.78,1
7.14,1,2,3,3.53,4.85,0
7.45,0,4,2,6.26,10.0,1
7.44,4,2,0,5.82,4.62,1
8.28,4,4,1,7.27,1.43,1
9.05,3,3,4,6.44,5.11,1
7.87,0,5,2,6.22,6.66,1
9.47,4,2,3,7.06,3.25,1
8.4,0,6,4,5.29,4.93,1
7.27,0,2,1,4.47,4.85,0
8.33,2,4,4,6.41,4.88,1
9.21,2,1,1,4.46,3.8,1
9.5,3,3,0,5.25,7.19,1
8.69,1,2,2,2.62,9.33,1
7.53,1,0,3,5.61,3.32,0
7.28,1,2,2,3.64,2.39,0
8.08,0,1,0,5.43,4.12,0
9.17,3,6,2,3.33,7.81,2
7.93,1,4,3,5.46,4.48,1
7.95,0,4,2,7.3,5.73,1
7.55,1,3,1,4.31,3.18,0
7.17,2,2,1,3.63,8.57,1
7.34,3,2,2,7.06,4.41,1
7.64,0,1,0,7.33,5.5,0
9.22,0,3,3,6.35,3.41,1
7.26,4,4,0,4.57,3.22,1
7.55,1,1,2,4.24,4.99,0
6.63,1,0,4,4.84,5.21,0
8.22,0,1,2,5.38,6.73,0
8.87,4,3,3,2.05,1.62,1
9.12,2,0,1,3.53,3.1,0
7.7,0,2,1,8.0,3.63,0
8.07,0,1,3,5.91,5.24,0
7.35,0,1,4,7.95,2.74,0
8.03,0,4,2,7.53,4.81,1
7.81,0,6,1,4.88,3.71,1
7.56,0,1,0,4.91,4.73,0
7.64,0,1,3,7.43,3.45,0
7.95,1,2,2,7.02,2.98,1
7.21,1,4,0,7.47,5.57,1
7.26,1,3,2,5.47,7.23,1
9.21,3,3,0,5.79,6.63,1
10.0,0,3,0,4.99,7.23,1
6.3,3,6,4,5.39,7.46,1
6.24,3,0,2,4.13,4.68,0
6.54,4,1,1,5.35,8.74,1
7.4,0,2,4,5.18,6.51,1
8.4,0,3,5,4.58,3.1,1
8.09,2,1,4,7.08,3.66,1
7.67,0,5,3,2.68,5.3,1
8.03,0,4,5,6.17,6.76,1
6.81,0,6,0,3.66,4.54,0
7.26,2,6,4,3.8,3.06,1
7.48,3,3,1,3.98,6.58,1
5.92,0,5,0,6.44,2.77,0
6.34,4,4,0,1.0,5.61,1
6.38,2,2,0,5.84,5.09,0
8.26,0,3,3,5.59,2.32,1
7.75,1,6,4,3.56,8.55,1
8.11,0,4,0,5.86,5.03,1
5.66,3,4,3,3.07,2.63,1
6.02,2,1,3,5.41,5.1,0
8.16,2,5,0,3.0,1.54,1
5.0,2,2,3,9.6,5.72,1
8.72,0,3,0,7.22,6.72,1
5.68,4,4,1,5.99,10.0,1
8.34,4,3,2,3.59,5.2,1
6.61,2,1,4,4.95,3.68,0
8.55,1,4,0,5.03,5.41,1
10.0,0,2,1,5.98,7.88,1
5.23,0,2,2,6.3,6.0,0
8.2,0,1,3,5.95,6.67,1
5.69,1,3,4,6.18,6.52,1
7.93,2,1,2,5.16,6.01,1
7.29,4,2,3,6.18,2.2,1
7.63,0,5,2,4.22,2.09,1
6.59,0,3,1,3.37,1.84,0
8.28,0,5,2,9.2,2.61,1
6.05,4,3,1,6.33,2.84,1
8.74,2,1,3,9.11,8.72,1
7.09,1,4,1,4.95,3.59,1
6.1,1,2,1,10.0,5.2,1
9.09,1,6,4,5.66,4.51,1
7.43,0,2,4,7.79,5.39,1
9.41,0,4,2,5.57,5.14,1
8.72,0,3,3,5.83,2.49,1
6.7,0,5,5,5.27,6.2,1
7.42,1,1,0,4.51,3.64,0
7.62,1,3,2,7.46,3.57,1
9.03,2,1,1,5.48,4.39,1
7.94,1,4,3,7.16,6.62,1
7.68,1,2,0,7.31,3.75,0
7.3,4,2,3,8.33,5.18,1
7.45,1,3,1,6.34,5.81,1
8.8,2,3,2,2.48,5.51,1
7.5,0,4,3,4.86,5.4,1
7.11,2,4,0,5.45,2.19,1
6.94,1,1,4,5.52,5.25,0
6.95,0,4,1,8.14,3.17,1
6.1,0,2,2,7.77,1.48,0
6.75,2,3,3,5.21,4.07,1
9.0,2,1,0,10.0,3.96,1
7.29,2,2,2,4.8,10.0,1
8.2,1,4,2,4.96,6.95,1
5.02,2,5,2,3.32,6.57,1
8.07,1,6,2,2.38,4.18,1
7.34,0,4,1,3.14,4.63,0
7.02,1,0,1,7.53,10.0,1
7.68,1,2,0,6.98,3.73,0
7.0,3,1,4,3.73,5.51,1
5.38,1,4,1,5.7,8.68,1
8.42,1,1,1,7.11,3.55,1
7.74,4,6,0,1.43,5.3,1
7.19,3,1,3,9.04,4.96,1
6.53,0,0,2,7.61,3.22,0
6.03,3,5,0,7.12,6.55,1
7.72,0,1,4,7.9,2.77,1
9.11,3,0,4,1.42,6.55,1
7.7,0,3,4,5.06,5.86,1
6.12,1,6,2,8.02,6.8,1
7.73,4,2,1,5.49,4.61,1
7.45,0,2,0,6.99,5.78,0
8.36,3,2,1,8.4,7.05,1
8.11,1,3,2,6.91,2.18,1
5.0,0,2,1,4.98,2.58,0
8.05,4,3,2,6.65,6.16,1
6.5,1,3,2,2.16,6.65,0
6.08,3,5,3,6.48,5.27,1
7.31,3,4,0,7.0,6.84,1
7.91,0,4,4,5.8,4.28,1
5.86,0,3,2,7.82,7.53,1
8.2,1,2,2,6.06,4.85,1
8.26,1,2,4,5.79,3.44,1
7.55,0,3,0,9.16,7.85,1
6.63,1,1,4,3.58,6.65,0
6.52,3,1,3,8.28,4.1,1
8.53,0,2,5,8.13,4.14,1
5.99,2,1,1,7.19,6.2,0
8.56,1,2,0,4.69,3.0,0
7.33,0,3,0,6.19,5.64,0
7.4,0,4,3,3.89,4.66,1
5.79,0,1,0,4.38,5.43,0
7.35,2,4,1,5.76,1.0,1
8.11,0,0,5,3.73,3.19,0
6.16,3,6,1,5.03,5.51,1
8.0,3,3,1,3.3,7.11,1
7.59,0,3,3,6.81,4.74,1
6.86,3,3,1,8.77,6.45,1
8.35,4,3,2,9.89,2.04,1
5.3,0,2,0,3.43,4.1,0
7.85,4,2,2,3.78,5.56,1
9.12,0,6,0,5.4,4.88,1
8.94,2,5,3,7.14,6.53,2
7.89,0,3,1,5.32,4.49,0
7.2,3,5,1,7.66,4.51,1
6.86,3,1,5,6.79,6.31,1
7.2,4,3,3,2.19,3.93,1
8.04,4,3,2,5.84,3.18,1
6.69,0,2,4,3.25,5.93,0
8.26,2,5,1,4.6,3.07,1
9.63,0,5,2,4.9,7.84,1
7.44,0,5,4,7.21,1.32,1
6.16,0,3,2,5.67,4.4,0
6.16,4,2,1,4.79,8.25,1
8.28,2,4,3,9.92,8.95,2
7.44,0,1,0,3.94,4.82,0
8.38,4,5,0,6.3,7.21,2
6.97,3,0,3,7.06,6.55,1
8.33,1,4,0,6.06,4.02,1
7.34,1,4,0,3.93,5.93,1
6.77,2,1,1,3.82,3.28,0
7.1,2,1,1,6.96,1.88,0
6.3,1,3,2,7.81,6.01,1
9.49,1,2,3,5.62,6.13,1
7.4,0,5,2,3.09,2.63,0
8.14,1,1,3,5.74,4.71,1
6.96,1,2,0,8.75,2.63,0
6.45,0,2,1,3.71,4.08,0
7.27,0,1,5,5.09,4.13,0
8.6,2,2,1,5.84,6.48,1
6.98,1,5,1,7.9,4.0,1
6.63,1,4,5,4.66,2.48,1
7.66,0,5,1,6.69,8.43,1
8.0,4,2,2,8.5,5.99,1
9.14,0,2,1,2.76,6.79,0
7.85,1,0,2,3.1,6.22,0
8.14,0,3,1,5.53,6.88,1
8.22,2,0,2,7.68,5.87,1
6.35,1,0,3,6.39,5.93,0
6.54,1,3,2,7.86,5.25,1
6.42,3,1,0,2.32,4.12,0
6.17,2,3,0,6.41,6.77,1
8.3,1,3,3,1.0,4.47,0
7.79,1,4,4,8.38,5.24,1
7.58,4,2,0,8.1,5.74,1
5.0,4,4,1,5.06,5.91,1
9.56,2,2,2,1.1,2.97,0
6.61,2,1,3,5.3,5.4,1
9.55,3,2,4,7.95,2.96,1
6.05,4,0,2,6.55,5.36,1
6.69,0,3,0,9.42,6.56,1
5.3,4,4,3,5.13,8.6,1
7.86,2,4,4,9.78,6.16,2
6.4,1,2,1,1.68,6.73,0
6.43,1,1,2,4.2,2.82,0
6.13,1,1,0,3.13,6.08,0
8.28,3,6,1,7.19,2.77,1
8.21,2,2,4,3.3,7.4,1
9.31,0,2,0,7.73,2.87,1
6.81,2,0,3,7.09,3.05,0
7.72,0,4,0,6.08,6.51,1
6.21,1,2,1,5.49,8.36,0
7.16,1,1,2,3.61,7.12,0
6.98,2,3,0,6.92,4.29,1
7.96,0,4,2,4.7,3.02,1
8.52,0,3,1,7.24,4.14,1
8.49,0,6,3,8.7,5.25,1
6.66,2,5,5,5.09,4.85,1
8.5,4,3,1,8.34,2.94,1
7.46,2,6,0,6.08,7.57,1
7.18,2,4,3,6.9,7.62,1
6.79,1,2,1,3.06,8.77,0
6.94,0,4,0,4.33,1.68,0
9.24,3,3,4,4.31,3.38,1
7.81,1,3,1,8.4,5.5,1
7.67,0,3,2,5.0,5.01,1
7.24,1,4,1,6.96,4.1,1
9.95,2,5,3,5.55,3.29,1
8.81,1,2,2,4.99,3.0,1
6.78,0,3,2,2.76,9.05,0
7.23,2,3,2,1.89,2.15,0
7.29,0,5,1,5.03,1.88,0
7.65,1,2,0,5.14,2.62,0
6.8,3,1,3,3.95,5.38,1
7.94,4,1,4,5.99,4.45,1
8.95,1,0,3,9.63,5.83,1
6.19,0,1,3,8.69,3.59,0
6.37,1,2,2,5.67,5.18,0
7.02,0,1,2,5.74,5.17,0
7.06,3,5,2,6.9,8.15,2
9.5,2,2,0,6.11,8.56,1
8.5,1,2,1,6.91,4.7,1
8.44,2,4,1,6.17,6.71,1
7.24,1,2,1,5.81,5.32,0
7.21,1,4,3,4.32,6.54,1
6.05,4,4,1,6.32,5.77,1
8.28,0,2,3,1.07,6.47,0
7.99,1,3,5,6.12,6.71,1
8.79,3,2,4,1.46,5.85,1
7.29,1,2,3,6.13,5.27,1
7.36,1,3,4,3.64,7.09,1
7.67,0,2,1,8.15,4.73,1
8.39,1,3,3,5.77,3.85,1
6.03,1,3,2,5.6,1.89,0
8.24,1,0,5,6.41,5.85,1
7.48,0,1,2,3.87,6.38,0
6.44,1,3,1,7.84,1.55,0
5.42,2,0,3,6.98,3.77,0
7.36,3,4,3,4.49,6.5,1
8.95,2,5,0,3.48,4.71,1
9.17,2,4,2,4.75,5.11,1
7.86,3,2,2,5.28,6.83,1
9.46,0,2,2,3.33,4.78,0
7.46,1,3,4,4.59,5.77,1
8.45,0,4,2,4.32,2.84,1
7.05,1,6,4,5.1,5.7,1
6.99,4,3,1,5.11,2.32,1
6.82,1,2,0,6.48,2.41,0
5.44,3,2,1,5.56,3.99,0
8.79,0,5,2,6.3,6.1,1
6.86,1,3,3,6.0,5.1,1
6.7,1,5,2,5.11,3.42,1
6.32,0,4,1,6.87,6.75,1
7.3,1,6,2,1.0,5.64,1
9.26,2,3,5,4.78,7.09,1
9.59,1,6,0,4.36,3.22,1
5.84,3,5,1,5.74,7.87,1
7.15,3,5,2,4.23,8.16,1
6.47,1,6,3,6.6,6.82,1
8.49,4,3,1,6.95,5.98,1
7.79,0,4,0,2.73,5.99,0
6.86,0,3,2,5.95,5.66,1
7.57,1,4,0,2.94,2.25,0
7.02,1,4,0,6.46,3.8,1
9.11,1,4,1,4.57,4.79,1
8.05,1,2,0,3.89,2.94,0
8.17,3,4,1,2.08,7.87,1
5.0,0,5,3,5.32,6.0,1
7.43,3,3,0,3.18,8.56,1
9.58,1,3,2,2.53,6.58,1
8.83,1,5,2,5.87,2.21,1
5.65,0,4,0,7.44,7.61,1
7.19,1,3,3,6.29,4.1,1
6.3,1,3,0,2.64,7.73,0
9.21,2,4,4,5.23,8.02,2
7.74,1,4,2,6.86,7.7,1
6.73,0,2,1,5.23,7.15,0
7.53,2,2,4,6.15,5.87,1
5.0,2,5,1,4.63,4.98,1
6.42,4,6,1,4.73,8.77,1
7.54,1,2,1,4.18,5.54,0
8.35,2,5,2,6.72,4.23,1
5.56,1,3,3,6.85,5.88,1
7.12,2,1,2,4.39,7.3,1
8.51,1,4,4,7.01,7.22,1
6.05,0,0,5,2.65,2.83,0
7.73,4,1,0,5.16,7.16,1
7.57,2,6,4,2.79,6.38,1
9.21,2,3,0,3.24,4.31,1
7.27,1,2,5,2.77,3.35,0
7.33,2,3,1,4.19,7.86,1
8.35,0,3,1,6.74,8.06,1
6.17,1,3,1,5.34,8.14,1
7.28,0,2,0,4.33,2.38,0
7.04,0,2,3,5.15,4.58,0
7.36,0,3,0,1.39,5.11,0
8.35,2,3,1,6.64,8.0,1
8.05,0,5,4,1.0,6.62,1
6.75,3,2,2,4.09,4.55,1
7.64,3,5,2,5.34,5.32,1
8.99,0,6,5,6.39,6.43,2
6.67,2,2,0,5.98,6.5,1
7.65,1,0,1,5.4,8.36,0
7.31,3,3,0,8.41,7.91,1
7.44,1,5,0,9.53,7.49,1
5.87,1,0,1,5.51,3.47,0
8.91,0,1,2,5.3,3.59,0
6.73,3,4,1,5.18,3.02,1
8.53,0,4,2,4.28,5.85,1
6.88,3,1,3,6.25,4.06,1
6.87,0,2,1,8.04,6.19,1
8.71,2,2,2,1.0,6.48,1
8.49,1,6,0,5.16,5.49,1
7.71,0,4,3,8.48,6.81,1
8.26,0,3,1,6.29,3.77,1
7.21,0,5,3,6.33,2.1,1
7.49,2,3,2,2.3,3.65,0
6.84,2,5,2,6.9,6.74,1
8.4,0,2,1,7.52,8.74,1
6.81,1,0,1,5.9,8.02,0
8.99,0,2,1,4.19,4.67,0
7.18,2,1,2,6.39,6.99,1
7.52,2,5,2,3.42,2.3,1
8.26,3,3,3,3.16,8.17,1
7.52,3,2,0,7.1,6.13,1
7.2,1,4,4,7.69,6.66,1
7.47,0,3,4,4.01,1.26,0
8.39,3,3,1,3.17,6.01,1
6.84,0,1,0,3.74,8.78,0
7.37,0,6,2,5.9,5.68,1
7.51,1,3,0,3.17,4.91,0
8.36,2,5,1,8.07,4.58,1
7.4,2,4,2,4.57,3.65,1
9.31,4,3,2,6.23,5.28,1
7.34,1,0,0,4.01,2.66,0
7.26,0,3,4,6.67,6.0,1
7.33,1,1,0,6.83,7.32,0
6.18,2,6,0,2.14,4.24,1
6.46,0,2,0,4.14,5.87,0
6.97,4,2,4,5.19,4.97,1
8.64,1,3,4,4.45,5.89,1
7.47,2,3,0,7.24,6.92,1
7.02,3,3,3,4.31,5.93,1
8.73,1,4,0,6.93,6.82,1
9.05,2,4,0,6.47,6.14,1
8.76,1,5,0,5.28,6.83,1
6.65,3,3,3,7.01,5.73,1
7.0,3,3,1,2.42,5.76,1
9.31,1,5,2,5.38,6.48,1
7.74,0,2,0,3.95,4.96,0
7.23,4,2,4,5.29,6.0,1
8.22,4,0,5,4.56,3.32,1
8.51,2,4,1,5.62,1.47,1
6.93,4,4,2,5.52,5.28,1
7.72,1,2,2,5.78,3.5,1
8.43,1,1,5,5.86,8.96,1
6.34,1,0,2,6.65,3.5,0
7.51,0,3,1,2.98,6.62,0
6.39,1,1,1,6.52,3.67,0
6.52,2,4,2,2.47,5.04,1
6.94,0,6,2,1.0,2.86,0
7.98,0,4,0,9.44,2.67,1
7.18,2,5,3,3.62,5.66,1
6.85,2,6,4,4.6,4.29,1
7.55,4,4,2,1.77,6.57,1
6.35,0,3,2,4.59,7.58,0
7.93,3,4,2,5.91,1.9,1
8.63,0,3,2,5.99,7.19,1
7.42,0,2,0,3.09,3.08,0
7.3,2,0,1,4.61,4.33,0
7.87,1,3,1,6.24,2.2,1
5.47,2,5,5,5.98,2.26,1
8.04,0,4,0,5.76,1.11,0
10.0,0,2,1,7.02,4.19,1
7.38,1,3,2,5.28,5.12,1
7.38,0,4,3,8.28,4.26,1
8.24,0,4,2,4.91,1.42,0
9.15,0,3,1,6.89,1.09,1
8.47,1,2,2,6.96,5.02,1
5.34,2,2,1,2.22,6.58,0
8.06,0,5,2,6.38,5.5,1
10.0,2,1,2,4.22,8.74,1
8.12,1,5,2,3.48,4.92,1
6.35,1,1,2,4.65,5.63,0
7.78,1,6,0,5.82,4.96,1
6.22,2,2,2,2.37,3.44,0
8.73,3,4,5,5.55,4.67,2
6.54,0,4,2,5.06,6.68,1
7.57,3,4,3,7.58,6.76,2
6.64,0,4,2,4.23,5.72,0
6.95,1,0,3,7.88,8.16,1
8.99,1,2,1,6.27,5.91,1
7.6,0,1,5,5.43,5.65,1
6.94,0,4,1,8.05,8.0,1
6.35,0,4,0,9.35,3.57,1
5.63,0,2,0,5.08,7.86,0
6.25,1,4,2,4.02,3.05,0
7.61,0,2,2,6.36,4.47,0
8.48,3,2,2,2.65,1.33,1
6.94,3,2,0,2.9,5.5,0
9.07,0,4,2,8.11,7.65,1
6.78,0,0,0,6.64,3.12,0
7.26,1,5,3,3.78,4.43,1
6.42,3,4,1,10.0,4.56,1
8.49,1,3,1,2.74,4.57,0
9.6,0,2,1,6.74,2.9,1
5.74,4,4,1,3.91,5.08,1
7.15,1,5,3,9.06,8.14,1
8.76,1,3,5,4.44,4.0,1
6.05,3,2,2,4.93,5.46,1
8.07,4,2,1,1.88,5.44,1
8.72,1,2,1,9.67,4.21,1
7.58,1,2,2,4.26,5.56,0
8.05,1,4,2,6.46,4.24,1
9.26,0,2,3,5.51,5.84,1
9.45,1,4,2,4.4,4.86,1
7.44,0,3,1,1.04,2.19,0
6.97,2,3,5,5.04,1.4,1
6.58,2,6,0,4.96,1.0,1
8.48,4,2,2,6.14,4.18,1
6.13,3,1,1,9.79,6.66,1
7.25,0,3,0,6.79,3.54,0
7.6,0,3,0,7.22,4.51,1
7.0,1,4,2,4.89,3.69,1
7.78,0,5,0,2.87,3.33,0
10.0,0,4,4,4.94,9.41,1
7.38,2,6,1,4.03,3.4,1
7.06,1,2,1,5.4,2.3,0
8.52,0,2,2,4.51,3.21,0
7.74,1,2,1,2.14,5.15,0
8.94,4,4,0,8.03,3.85,1
7.66,2,2,1,5.22,5.57,1
7.25,0,1,2,4.84,3.54,0
5.72,1,6,1,3.29,3.82,0
5.88,3,2,2,4.55,3.59,0
5.66,0,1,2,3.77,4.82,0
7.88,2,2,3,3.11,6.43,1
6.14,2,1,1,5.83,6.64,0
8.76,2,0,3,4.56,7.82,1
7.53,0,2,0,7.0,2.37,0
7.26,3,2,2,4.78,2.92,1
6.66,1,4,1,5.73,3.16,0
8.12,0,2,2,5.67,4.99,1
6.7,0,4,0,6.27,2.85,0
6.51,1,4,0,3.82,3.62,0
8.69,0,4,1,7.3,6.37,1
7.85,2,5,1,3.14,7.14,1
7.27,3,3,1,5.58,6.39,1
8.14,0,1,2,3.09,5.64,0
